feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Kocuria	Timepoint	Pre	0.408702805120797	0.683333304083964	139	54	0.551029858919693	0.725039288052227
Kocuria	Timepoint	CV1	0.508095438065995	0.753842758270629	139	54	0.501725948460584	0.725039288052227
Methylobacterium.Methylorubrum	Timepoint	Pre	-0.487182932828207	0.790443438262058	139	48	0.538991851132786	0.725039288052227
Methylobacterium.Methylorubrum	Timepoint	OR	-0.502976584954031	0.782502765167125	139	48	0.521762796702586	0.725039288052227
Methylobacterium.Methylorubrum	Timepoint	Post	-0.539614845909824	0.782502765167125	139	48	0.491960101682504	0.725039288052227
Paracoccus	Timepoint	Pre	0.614260109320807	0.933891852744514	139	60	0.512096107127663	0.725039288052227
Staphylococcus	Timepoint	Pre	-0.455598434641009	0.750388365158419	139	128	0.544800575125593	0.725039288052227
Anaerococcus	Timepoint	CV1	0.569607515168542	1.09634410047141	139	97	0.604421869094513	0.770630822223479
Lawsonella	Timepoint	CV1	-0.494399524566757	0.943345955745807	139	51	0.601226571944972	0.770630822223479
Micrococcus	Timepoint	Pre	0.408026581330151	0.812220288324939	139	104	0.616504657778783	0.770630822223479
Micrococcus	Timepoint	CV1	0.452329983701281	0.896292539086798	139	104	0.614865395187513	0.770630822223479
Corynebacterium	Timepoint	Pre	-0.277069133527226	0.603449757633747	139	133	0.647046204703992	0.790479873439132
Cutibacterium	Timepoint	Pre	0.370361174548043	0.809404178817273	139	116	0.648193496220088	0.790479873439132
Brevibacterium	Timepoint	CV1	-0.302119495709	0.739532768989444	139	46	0.683650692666348	0.802395913260311
Dietzia	Timepoint	CV1	0.262854848614274	0.639646000905767	139	55	0.681937678509572	0.802395913260311
Raoultella	Timepoint	Pre	-0.342298095671604	0.862279882313267	139	42	0.692032152864643	0.802395913260311
Raoultella	Timepoint	CV1	-0.369052812642924	0.941658705231751	139	42	0.695751112136074	0.802395913260311
Rothia	Timepoint	CV1	-0.36471360365526	0.941348702355504	139	49	0.69905087983984	0.802395913260311
uncultured	Timepoint	CV1	0.384852514675104	1.01777221662999	139	68	0.706108403669073	0.802395913260311
Corynebacterium	Timepoint	CV1	-0.233533654596646	0.663253047548367	139	133	0.725420769599156	0.811117838588676
Peptoniphilus	Timepoint	CV1	-0.408033113443772	1.17936668276174	139	57	0.730006054729808	0.811117838588676
Methylobacterium.Methylorubrum	Timepoint	CV1	0.262458573627577	0.871358270411588	139	48	0.763834392194201	0.839378452960661
uncultured	Timepoint	Pre	-0.253905483953977	0.925339948343854	139	68	0.784350978062074	0.852555410937037
Pseudomonas	Timepoint	Pre	-0.248546617944601	0.995451137342819	139	71	0.803293623232673	0.854567684290077
Staphylococcus	Timepoint	CV1	0.210657726997391	0.819016623687777	139	128	0.797420861702066	0.854567684290077
Streptomyces	Timepoint	CV1	0.183027901888947	0.820771579903975	139	47	0.823890912807043	0.867253592428466
Cutibacterium	Timepoint	CV1	0.162641042916908	0.891833800310061	139	116	0.855634129085962	0.891285551131211
Brevundimonas	Timepoint	Pre	-0.12117185688443	0.772894988671201	139	48	0.875715192116778	0.902799167130699
Anaerococcus	Timepoint	Pre	-0.116297527656267	0.994209597273149	139	97	0.907098084782116	0.925610290593996
Acinetobacter	Timepoint	CV1	-0.0434105466547232	0.787443340971509	139	131	0.956130315972382	0.965404113093863
uncultured	Timepoint	Post	0.0398488401867269	0.916428005740656	139	68	0.965404113093863	0.965404113093863
