SampleID,Eubacterium_nodatum_group,0319-6G20,Abiotrophia,Acinetobacter,Actinomyces,Aerococcus,Aeromonas,Afipia,Agathobacter,Alkanindiges,Alloprevotella,Amaricoccus,Anaerococcus,Anoxybacillus,Atopobium,Aureimonas,Auricoccus-Abyssicoccus,Azospirillum,Bacillus,Bacteroides,Bifidobacterium,Blastococcus,Blautia,Bosea,Brachybacterium,Brevibacillus,Brevibacterium,Brevundimonas,Brochothrix,Burkholderia-Caballeronia-Paraburkholderia,Campylobacter,Capnocytophaga,Caulobacter,Clostridium_sensu_stricto_1,Collinsella,Comamonas,Corynebacterium,Cutibacterium,Deinococcus,Delftia,Denitratisoma,Dermabacter,Dermacoccus,Dietzia,Dolosigranulum,Dorea,DSSD61,Enterobacter,Enterococcus,Eremococcus,Escherichia-Shigella,Ezakiella,Facklamia,Faecalibacterium,Fastidiosipila,Fenollaria,Finegoldia,Fusicatenibacter,Fusobacterium,Gardnerella,Gemella,Gordonia,Granulicatella,Haematobacter,Haemophilus,Helcococcus,Intestinibacter,Janthinobacterium,Jeotgalicoccus,JG30-KF-CM45,KD4-96,Klebsiella,Klenkia,Kocuria,Kytococcus,Lachnoanaerobaculum,Lactobacillus,Lactococcus,Lautropia,Lawsonella,Leptotrichia,Leuconostoc,Luteimonas,Macrococcus,Marmoricola,Massilia,Meiothermus,Methylobacterium-Methylorubrum,Methylocella,Methylophilus,Microbacterium,Micrococcus,Millisia,Mobilicoccus,Moraxella,Murdochiella,Muricoccus,Mycobacterium,Mycoplasma,Negativicoccus,Neisseria,Nesterenkonia,Oribacterium,Ornithinimicrobium,Ottowia,Pantoea,Paracoccus,Pedobacter,Pelomonas,Peptoniphilus,Peptostreptococcus,Phreatobacter,Porphyromonas,Prevotella,Pseudoclavibacter,Pseudoglutamicibacter,Pseudomonas,Pseudorhodoplanes,Pseudoxanthomonas,Puia,Raoultella,Rhodococcus,Romboutsia,Roseomonas,Rothia,Ruminococcus,S5-A14a,Saccharimonadales,Selenomonas,Serratia,Skermanella,Sphingobacterium,Staphylococcus,Stenotrophomonas,Stomatobaculum,Streptococcus,Streptomyces,Subdoligranulum,Terrisporobacter,Turicibacter,uncultured,Varibaculum,Veillonella,Weissella,WPS-2,Xanthomonas,Yimella
LK16S009-052,0,0,0,0,0.001600084,0,0,0,0,0,0,0,0.315994719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001626315,0,0,0,0,0,0.158644388,0.004223172,0,0,0,0,0,0,0,0,0,0,0,0.010404917,0,0.000419694,0.001285313,0,0,0.000472156,0.195420088,0,0,0.005027586,0,0,0.000122411,0,8.74363E-05,0,0,0,0,0,0,0,0,0,0,0,0,8.74363E-05,0,0.000271052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118275057,0.01739982,0,0.017356102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150661455,0,0,0.000620798,0,0,0,0,0,0,0,0,0,0,0
LK16S009-053,0,0,0,0.000359975,0,0,0,0.00032912,0,0,0,0,0.004576824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.114E-05,0,0,0,0,0,0,0,0,0.05809995,0.002807804,0,0,0,0,0,0.0010285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078166,0,0,0,0,0,0.000442255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866994415,0,0,0,0,0,0,0,0.064538358,0,0,0,0,0,0
LK16S009-054,0,0,0,0.000666032,0,0.000202188,0.000713606,0.000297336,0,0,0,0,0.223489534,0,0,0,0,0,0,0,0,0,0,0,0.002117031,0,0,0,0,0,0,0,0,0,0,5.94672E-05,0.241317793,0.042102759,0,0,0,0,0,0.024452902,0,0,0,0,0,0,0.000570885,0,0,0,0,0,0.00429353,0,0,0,0,0.003579924,0,0,0,0,0,0,0.00626784,0,0,0,0,0.001760228,0.00083254,0,0,0,0,0.000487631,0,0,0,0,0,0,0,0,0,0,0,0.016508088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001784015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142721,0,0,0,0,0,0,0,0,0.407576118,0,0,0.005209324,0,0.000166508,0,0,0.01527117,0,0.000130828,0,0,0,0
LK16S009-055,0,0,0,0.000449722,0,0,0,0.000278399,0,0,0,0,0.00156332,0,0,0,0,0,0,0,0,0,0,0,0.000428307,0,0,0.0001392,0,0,0,0,0,0,0,0,0.002130826,0.006542386,0,0,0,0,0,0.005964172,0,0,0,0,0,0,0.000289107,0,0,0,0,0,0.000160615,0,0,0,0,0,0,0,0,0,0,0,0.000995813,0,0,0,0,0.010943239,0,0,0,8.56614E-05,0,0,0,0,0,0.000149907,0,0,0,0,0,0,0,0.005739311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4246E-05,0,0,0,0,0,0,0,0,0.935036567,0.000107077,0,0.000770952,0,0,0,0,0.027561542,0,0,0,0,0,0
LK16S009-056,0,0,0,0.009977768,0,0.004997777,0,0.016060471,0,0,0,0,0.252876834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222125389,0.017287683,0,0.000497999,0,0.002774566,0,0.015011116,0,0,0,0,0.005940418,0,0.001458426,0.010226767,0,0,0,0,0.042045353,0,0,0,0.004090707,0.006971988,0,0,0,0,0,0.030253446,0.011667408,0,0,0,0,0.001654068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008145843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007114273,0,0,0,0,0,0,0.002134282,0,0,0,0,0,0,0,0.003325923,0,0,0,0,0,0,0,0.176131614,0.005993775,0,0.134441974,0,0,0,0,0.003966207,0,0.002827924,0,0,0,0
LK16S009-057,0,0,0,0.066800338,0,0,0,0.047087379,0,0,0,0,0.013718869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042781764,0,0,0,0,0,0,0,0.011988181,0.008780076,0.017750106,0,0.024482904,0,0,0,0,0,0,0,0.002300549,0,0,0.000316589,0,0,0,0,0,0.014162094,0,0,0,0,0,0,0,0,0,0,0.432460954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014394259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052279443,0,0,0,0,0,0,0,0,0.137357535,0,0,0,0,0.005382018,0,0,0,0,0,0,0,0,0,0,0.046433094,0.056226256,0,0.005297594,0,0,0,0,0,0,0,0,0,0,0
LK16S009-058,0,0,0,0.07674107,0,0,0.006927221,0.11408535,0,0,0,0,0.038199493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017645885,0,0,0,0,0,0,0,0.002907723,0.012885202,0.001738932,0,0.014624134,0,0,0,0,0,0,0,0,0,0.000826705,0.018130505,0,0,0,0,0,0.019669888,0,0,0.00116879,0,0,0,0,0,0,0,0.308475156,0,0,0,0,0,0.049032184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018159013,0,0.011944468,0.00205251,0,0,0,0,0,0.131018558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033581345,0.120185866,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S009-059,0,0,0,0,0,0,0,0,0,0,0,0,0.222760771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042337744,0.002686257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031989816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700225412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S009-060,0,0,0,4.64533E-05,0.000947647,0,0,0,0,0,0,0,0.371561295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12067636,0.006187578,0,0,0,0,0,0,0,0,0,0,0,0.005713755,0,0,0.000687509,0,0,0.000102197,0.201096298,0,0,0.000538858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131137641,0.003651229,0,0.013387839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144200307,0,0,6.50346E-05,0,0,0,0,0,0,0,0,0,0,0
LK16S009-061,0,0,0,0.000239111,0,0,0,0,0,0,0,0,0.000976368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060714143,0.003905472,0,0,0,0,0,0.001095923,0,0,0,0,0,0,0.000179333,0,0,0,0,0,0,0,0,0,0,0.000537999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865918782,0,0,0,0,0,0,0,0.066193759,0,0,0,0,0,0
LK16S009-062,0,0,0,0.000540525,0,0,0,0,0,0,0,0,0.132570908,9.95704E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120039259,0.003342721,0,0,0,9.95704E-05,0,0.00130864,0,0,0,0,0,0,9.95704E-05,0,0,0,0,0,0.000711217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000583198,0,0,7.11217E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001678473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738471167,0,0,9.95704E-05,0,0,0,0,0,0,0,0,0,0,0
LK16S009-063,0,0,0,0.004321886,0,0,0,0.00338372,0,0,0,0,0.003067485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000579765,0,0,0,0,9.48707E-05,0,0,0.000548142,0.003689415,0.002255813,0,0.000632471,0,0,0,0.002213649,0,0,0,0.000453271,0,0,0.001148989,0,0,0,0,0,0.00178146,0,0,0,0,0.000390024,0,0,0,0,0,0.01005629,0,0,0,0,0,0.002371766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001444142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390024,0.000368941,0,0,0,0,0,0,0,0,0.004522168,0,0,0,0,0.000137035,0,0.001929037,0,0,0,0,0,0,0,0,0.912729534,0.003868615,0,0,0,0,0,0,0.037621487,0,0,0,0,0,0
LK16S009-064,0,0,0,0.135847514,0,0,0,0.093385336,0,0,0,0,0.025823294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052338565,0,0,0,0,0,0,0,0.007391564,0.101563237,0.002547731,0,0,0,0,0,0,0,0,0,0.01833737,0,0,0.019815683,0,0,0,0,0,0.00308244,0,0,0,0,0.019029346,0,0,0,0,0,0.206837983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020193124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044632466,0,0,0,0,0,0,0,0,0.052590193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04548171,0.140408266,0,0.010694178,0,0,0,0,0,0,0,0,0,0,0
LK16S009-065,0,0,0,0.00049292,0,0.000271106,0,0.000406659,0,0,0,0,0.087924682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85841E-05,0,0,0,0,0,0,0,0,0.012705024,0.001996328,0,0.000147876,0,0,0,0.001848452,0,0,0,0,0.003130045,0,0.000184845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147876,0,0.000825642,0,0,0,0,0,0,0.000283429,0,0,0,0.000295752,0,0,0,0,0,0,0,0,0,0,0,0.888981996,0.000258783,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S009-066,0,0,0,0.113014853,0,0.005728505,0,0.030482905,0,0,0,0,0.022732575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050260504,0,0,0,0,0,0,0,0.019725758,0.296119651,0.020529304,0,0,0,0,0,0.014826719,0,0,0,0,0,0,0.039788486,0,0,0,0,0,0.011897665,0,0,0,0,0,0,0,0,0,0,0.197050209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012416081,0,0,0,0,0,0,0,0,0.018663003,0,0,0,0,0,0,0,0,0.058918064,0,0,0,0,0,0,0,0,0,0,0,0,0.014723036,0,0,0.017366961,0.036626144,0,0.01207911,0,0,0,0,0.007050468,0,0,0,0,0,0
LK16S009-067,0,0,0,0.000231063,0,0,0,0.000126035,0,0,0,0,0.00576608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006280721,0.03719069,0,0,0,0,0,0.002279124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001302357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939629458,0,0,0.000210058,0,0,0,0,0.006858379,0,0,0,0,0,0
LK16S009-068,0,0,0,0.019883212,0,0,0,0.018146047,0,0,0,0,0.005002198,0,0,0,0,0,0.000627891,0,0,0,0,0,0,0,0.002176689,0.010004395,0,0,0,0,0.006655644,0,0,0,0.025973754,0.017371649,0,0.003390611,0,0.002574353,0,0.000879047,0,0,0,0,0.006990519,0,0.006739362,0,0,0,0,0,0.009292786,0,0,0,0,0,0,0,0,0,0,0.083551351,0.002260407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024697043,0,0.007074238,0,0,0,0,0,0,0.033382867,0,0,0,0.001611587,0,0,0,0,0,0,0,0,0.010548567,0,0,0.691433475,0.008874192,0,0.000858118,0,0,0,0,0,0,0,0,0,0,0
LK16S009-069,0,0,0,0.000436421,0,0,0,0.001653111,0,0,0,0,0.002115982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131138002,0.038577002,0,0,0,0,0,0.001044766,0,0,0,0.000343847,0,0,0,0,0,0,0,0,0.000753819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001071216,0,0,0,0,0,0,0,0,0,0,0,0,0.000198373,0,0,0,0.001798585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742908153,0,0,0,0.000317397,0,0,0,0.077325927,0,0,0,0,0,0
LK16S009-070,0,0,0,0.006985795,0,0.000525394,0.00081728,0.00120646,0,0,0,0,0.086670558,0,0,0,0,0,0,0,0,0,0,0,0.001751313,0,0,0,0,0,0,0,0.000428099,0,0,0,0.412181358,0.026405916,0,0.000389181,0,0.000389181,0,0.053220471,0,0,0,0.000272427,0.004806383,0,0.000856198,0,0,0,0,0,0.019420121,0,0,0,0,0.005857171,0.000428099,0,0,0,0,0,0.005973925,0,0,0,0,0.011383538,0.002101576,0,0,0.02409029,0,0,0,0,0,0,0,0,0,9.72952E-05,0,0,0,0.034461958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544853,0,0,0,0,0,0,0,0,0,0.000836739,0,0,0,0,0,0,0,0.000389181,0,0,0,0,0,0,0,0.25567231,0,0,0.031640397,0.000214049,0,0,0,0.009982487,0,0,0,0,0,0
LK16S009-071,0,0,0,0.018454285,0,0,0,0.021535612,0,0,0,0.001666947,0.042178818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160902509,0.053628557,0,0,0,0,0,0,0,0,0,0,0,0,0.013049335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319919,0,0,0,0,0,0.000757703,0,0,0,0,0,0,0,0.01606331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004596733,0,0,0.038457653,0,0,0,0,0,0,0.010304765,0,0,0,0.000976595,0,0,0,0,0,0,0,0,0,0,0,0.616551608,0,0,0,0,0,0,0,0.000555649,0,0,0,0,0,0
LK16S009-072,0,0,0,0.156337114,0.000509158,0,0,0.002622166,0,0,0,0.006580873,0.000330953,0,0,0,0,0,0.00061099,0,0,0,0,0.007713751,0.005588014,0,0,0.009648553,0,0,0.00098013,0,0,0,0,0,0.133501356,0.347946182,0,0,0,0,0,0.027876427,0,0,0,0.000585532,0,0,0.002800372,0.000636448,0,0,0,0,0.000585532,0,0,0,0,0,0,0.002609437,0,0,0,0,0,0,0,0,0,0.001069233,0,0,0,0,0,0.013709092,0,0,0.002253026,0,0,0,0,0.001336541,0,0,0.002278484,0.032331564,0.001552933,0,0,0,0,0,0.00012729,0,0,0,0,0.02870381,0.015338399,0,0.015122007,0,0,0,0,0,0,0,0,0,0.006033528,0,0,0,0,0,0,0.00024185,0.00061099,0,0,0,0,0,0,0,0.162472474,7.63738E-05,0,0.007420985,0,0,0,0,0.000101832,0,0.001756597,0,0,0,0
LK16S009-073,0,0,0,0.004664661,0,0,0,0.003477934,0,0,0,0,0.215314659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001421723,0,0,0,0,0,0,0,0,0.014369977,0.001832965,0,0.001398223,0,0,0,0,0,0,0,0,0.016602435,0,0.006438878,0,0,0,0,0,8.22484E-05,0,0,0,0,0.000458241,0,0,0,0,0,0.010692297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000787235,0,0,0,0,0,0,0,0,0.004981905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71366969,0.003078442,0,0.000728486,0,0,0,0,0,0,0,0,0,0,0
LK16S009-074,0,0,0,0.125585875,0,0,0,0.078972713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014125201,0,0,0,0,0,0,0,0.013483146,0.016019262,0.014959872,0,0.023274478,0,0,0,0.001508828,0,0,0,0,0,0,0.034157303,0,0,0,0,0,0,0,0.008764045,0,0.000256822,0,0,0,0,0,0,0.269598716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006773676,0,0,0,0.038747994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059807384,0,0,0,0,0,0.026934189,0,0,0.163467095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023820225,0.040866774,0,0.038876404,0,0,0,0,0,0,0,0,0,0,0
LK16S009-075,0,0,0,0.001207677,0,0,0,0.000924798,0,0,0,0,0.01159805,6.52798E-05,0,0,0,0,0,0,0,0,0,0,0,0,6.52798E-05,0,0,0,0,0,0,0,0,0,0.005037427,0.054943859,0,0,0,0,0,0.000326399,0,0,0,0,0,0,0.000489599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006582383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70398E-05,0,0,0,0,0,0,0,0,0.001958395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909696231,0.000217599,0,0,0,0,0,0,0.006103664,0,0,0,0,0,0
LK16S009-076,0,0,0,0.103420442,0,0,0,0.064103858,0,0,0,0,0.005717553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05125618,0,0,0,0,0,0,0,0.007399186,0.024383681,0.033868093,0,0,0,0,0,0,0.008441799,0,0,0,0.017186291,0,0.015807352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2797565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110012444,0,0,0,0,0,0,0,0.003901389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004574042,0.015740087,0,0,0,0,0,0,0,0,0.118487875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086805906,0.019843272,0,0.02260115,0,0,0,0,0,0,0.0066929,0,0,0,0
LK16S009-077,0,0,0,0.001253553,0,0,0,0.00115152,0,0,0,0,0.000991181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568325924,0.023321915,0,0,0,0,0,0.000247795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011661,0,0,0,0,0,0,0,0,0.000466438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000743386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352467021,0,0,0.000262372,0.000320676,0,0,0,0.050331608,0,0,0,0,0,0
LK16S009-078,0,0,0,0.020353063,0,0,0,0.019314642,0,0,0,0,0.08556594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500830737,0.022637591,0,0,0,0,0,0.03219107,0,0,0,0,0,0,0,0,0,0,0,0,0.00674974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105919,0.004257529,0,0,0.001557632,0,0.000934579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003219107,0,0,0,0,0,0,0,0,0,0.004880582,0,0,0,0,0.00290758,0,0,0,0,0,0,0,0,0,0,0.256905504,0,0,0.021910696,0,0,0,0,0.005192108,0,0,0,0,0,0
LK16S009-079,0,0,0,0.017085896,0,0,0,0.030065381,0,0,0,0,0.112402976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083835228,0.115833038,0,0,0,0,0,0,0,0,0,0,0,0,0.016119682,0,0,0,0,0,0.002109569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081629038,0,0,0,0,0,0,0.025008857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515910335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S009-080,0,0,0,0.02564322,0,0,0,0.028310229,0,0,0,0.005590735,0,0,0,0,0,0,0,0,0,0,0,0.00219636,0,0,0,0,0,0,0,0,0,0,0,0,0.023375549,0.736322665,0,0,0,0,0,0,0,0,0,0,0,0,0.014233556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000770152,0,0.003936334,0,0,0,0,0,0,0,0,0,0,0,0.006175481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315192,0,0,0,0,0,0,0.003807975,0,0,0,0,0,0,0,0,0.145858292,0.000627532,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S009-081,0,0,0,0.066376107,0,0,0,0.004965704,0,0,0,0.014682767,0.045227208,0,0,0,0,0,0.001571878,0,0,0,0,0.015075736,0.022970849,0,0,0.05422978,0,0,0,0,0.001393255,0,0,0,0.066947699,0.09645613,0,0,0,0,0,0.075807374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006430409,0,0,0,0,0,0,0,0,0,0,0,0,0.012253501,0,0,0,0,0.002679337,0,0,0.009895684,0,0,0,0,0.014396971,0,0,0,0.098849671,0.035081452,0,0,0,0,0,0,0,0,0,0,0.032259217,0.06441126,0,0.118855387,0,0,0,0,0,0,0,0,0,0.004322664,0,0,0,0.001821949,0,0,0.006073164,0,0,0,0,0,0.000535867,0,0,0.124428408,0,0,0.000678765,0.001321806,0,0,0,0,0,0,0,0,0,0
LK16S009-082,0,0,0,0.005859587,0,0,0,0.002441495,0,0,0,0,0.015281947,0,0,0,0,0,0,0,0,0,0,0.000144681,0.013383007,0,0.000705321,0.002332984,0,0,0,0,0,0,0,0,0.53121496,0.115582161,0,0,0,0,0,0.036658589,0,0,0,0,0,0.001663833,0,0.000162766,0,0,0,0.000325533,0.002640431,0,0,0,0,0,0,0.000886172,0,0,0,0,0,0,0,0,0,0,0.000976598,0,0.000271277,0,0,0.0081564,0,0,0.000180851,0,0,0,0,0.0018266,0,0,0,0.038123485,0,0,0,0,0,0,0,0,0,0,0,0.009639382,0,0,0.038304337,0,0,0.002260643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004014902,0.002061707,0,0,0,0,0,0,0,0.163345028,0,0,0.001175534,0.000379788,0,0,0,0,0,0,0,0,0,0
LK16S009-083,0,0,0,0.043404382,0.004739902,0,0,0.011149203,0,0,0,0.001073185,0.009122075,0,0,0,0,0,0,0,0,0,0,0,0.028767327,0,0,0.002027128,0,0,0,0,0,0,0,0,0.05476226,0.122760471,0,0,0,0,0,0.080041735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178864,0,0.000804889,0.000447161,0.083082427,0,0,0,0,0,0,0,0,0.002861827,0.001013564,0,0,0,0,0.006617976,0,0,0.001430914,0,0,0,0,0.042241765,0,0,0,0.108123416,0.006975704,0,0,0,0,0,0,0,0,0,0,0.030496348,0.003070502,0,0.0526457,0,0,0,0,0,0,0,0,0,0.01272917,0,0,0,0.001967506,0,0,0,0.00041735,0,0,0,0,0,0,0,0.181606797,0,0,0.05690863,0.004948577,0,0,0,0,0,0.043583246,0,0,0,0
LK16S009-084,0,0,0,0.061938752,0,0.006907668,0,0.015772507,0,0,0,0,0.076329726,0,0,0,0,0,0,0,0,0,0,0,0.002763067,0,0,0,0,0,0,0,0,0,0,0,0.413999539,0.12721621,0,0,0,0,0,0.011167396,0,0,0,0,0,0.00310845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030048354,0,0,0,0.002532811,0,0,0,0,0,0,0.005411006,0,0,0,0,0,0,0,0.006447156,0,0,0,0,0,0,0,0,0,0.010706885,0,0,0,0.003799217,0,0,0,0,0,0,0,0,0.005986645,0,0,0.206539259,0,0,0,0.009325351,0,0,0,0,0,0,0,0,0,0
